guess,mean,med,std
ouphe,473.36183074266,277.0,541.32997198418
outby,620.440414507772,277.0,668.044495089927
pithy,584.134283246978,277.0,646.492931659673
shris,550.617875647668,277.0,596.890880701272
skeen,519.411053540587,277.0,575.198537487599
smurs,666.431778929188,277.0,671.038684326189
synes,490.247841105354,277.0,529.799410975573
thema,521.661917098446,277.0,586.649066041442
tight,723.721934369603,277.0,743.187223235176
tumpy,651.082037996546,277.0,691.337761128616
udals,511.070379965458,277.0,619.552704088898
verts,507.912348877375,277.0,588.17979399818
vlies,436.484455958549,277.0,521.471837283752
wedgy,650.736614853195,277.0,635.321008072362
absey,414.44689119171,278.0,458.181577400689
agony,477.694732297064,278.0,538.17527200908
amate,436.91493955095,278.0,506.272451703022
baize,393.540587219344,278.0,437.218493294789
damps,625.367875647668,278.0,691.422133085802
decoy,466.228411053541,278.0,516.523730131126
frore,447.636442141623,278.0,502.35817373985
hertz,585.851899827288,278.0,635.648401869966
hydra,608.954663212435,278.0,679.270756934683
kerns,477.681347150259,278.0,562.923528419684
leery,432.678324697755,278.0,481.397160878522
maill,511.614853195164,278.0,576.157457798377
negro,504.748704663212,278.0,594.026884421207
peaze,512.694300518135,278.0,542.824053593543
phese,518.030224525043,278.0,581.785252731275
piccy,692.219343696028,278.0,672.823176323157
puces,505.261226252159,278.0,582.015714185262
rebut,479.640759930915,278.0,572.142759266895
reive,485.440414507772,278.0,541.694720389761
sacra,472.073834196891,278.0,537.314611707488
slits,489.362694300518,278.0,567.459148142588
sooks,760.247409326425,278.0,663.860498641349
spyal,528.779792746114,278.0,627.54065676565
squeg,560.275474956822,278.0,571.948963969077
styme,426.153281519862,278.0,500.506497061182
tuxes,556.945595854922,278.0,601.022451773367
yaars,488.69689119171,278.0,559.026145359511
yawls,596.293609671848,278.0,675.516203336342
rozit,494.593696027634,278.5,575.948135814454
apnea,524.628670120898,279.0,576.076508543808
bliny,470.731433506045,279.0,549.127767415484
bogie,382.421848013817,279.0,448.196017772928
boons,620.221502590674,279.0,646.97794480692
bosun,565.568221070812,279.0,658.557542849922
byres,460.170552677029,279.0,540.8536112319
cozey,436.391623488774,279.0,450.232074449226
deave,507.753022452504,279.0,557.449074557674
foyne,392.721934369603,279.0,455.040916170278
heave,490.142055267703,279.0,543.754498609059
hempy,610.671416234888,279.0,621.556301069019
herby,511.151122625216,279.0,550.268147124251
merks,556.893350604491,279.0,622.033439843919
moons,630.80872193437,279.0,666.926445655928
octet,503.634283246978,279.0,557.803822717641
orcin,473.32426597582,279.0,599.751744708856
rayah,561.33506044905,279.0,620.881006463459
rebid,531.946459412781,279.0,605.459827169198
rumpy,649.508203799655,279.0,673.421974277818
saims,480.985751295337,279.0,524.084125330307
sedge,464.050949913644,279.0,525.337684667817
snods,621.654576856649,279.0,666.878362031479
sours,503.136010362694,279.0,559.432254686755
squit,565.325129533679,279.0,625.655489416781
viers,499.11183074266,279.0,574.566269709263
whity,563.610967184801,279.0,607.690839637609
whump,888.810449050086,279.0,857.554210084811
yerds,504.512089810017,279.0,597.537770989202
zerda,590.985319516408,279.0,622.449897192063
zoeas,469.018998272884,279.0,505.975891811684
zooey,515.374784110535,279.0,462.634684463728
bodge,482.668393782383,280.0,542.995759214983
boong,733.337651122625,280.0,708.004959640488
braky,470.240932642487,280.0,511.775141954031
calyx,656.087219343696,280.0,698.043028862318
choon,691.561744386874,280.0,727.355245830665
dukes,563.166666666667,280.0,623.062610579929
eloge,463.281088082902,280.0,544.579021832603
herbs,544.424870466321,280.0,624.756751602385
humas,627.140759930915,280.0,691.624839350803
husky,733.875647668394,280.0,741.17649346497
hyped,610.660189982729,280.0,670.799372777097
kaing,560.867875647668,280.0,627.825931485945
ledgy,551.416666666667,280.0,589.919176261667
luxes,562.981433506045,280.0,609.068671966743
lynes,437.314766839378,280.0,539.935549123533
onces,456.13816925734,280.0,542.773222808354
peeoy,473.082901554404,280.0,499.45125571898
poons,611.208981001727,280.0,654.747387310005
pynes,495.474525043178,280.0,579.709958572225
rykes,534.949481865285,280.0,608.460913978791
seism,463.348877374784,280.0,496.2864462821
shtup,647.699913644214,280.0,719.671330203025
skimp,681.135578583765,280.0,721.539863255731
skull,690.364853195164,280.0,699.691563241477
tacho,526.645077720207,280.0,626.353859872403
types,510.235751295337,280.0,596.668456686867
vertu,537.543609671848,280.0,609.654142860776
yodle,384.17573402418,280.0,471.257681950666
adapt,595.301381692573,281.0,656.971326151075
bahut,519.731433506045,281.0,602.922760617551
boink,546.599740932643,281.0,614.417406174938
docht,570.494386873921,281.0,672.97873641454
erick,486.943436960276,281.0,557.456236440622
hakim,625.167962003454,281.0,687.056323803915
hapus,599.751727115717,281.0,680.651774491163
julep,607.772884283247,281.0,632.61348158151
klieg,483.403281519862,281.0,563.06239457802
loons,539.325993091537,281.0,611.335293421547
lumpy,695.509930915371,281.0,720.355313327477
miaul,413.088082901554,281.0,510.722721740036
mohrs,564.576424870466,281.0,652.312516190474
nertz,537.503886010363,281.0,605.189339725959
owies,429.695164075993,281.0,489.375508423155
peize,555.809153713299,281.0,577.833116792533
phene,494.386873920553,281.0,561.348546495567
poyse,370.803972366149,281.0,453.171759047314
relax,501.361398963731,281.0,566.271979203953
roons,512.674006908463,281.0,578.983411198339
slims,577.719343696028,281.0,626.542901636518
swung,683.806131260794,281.0,731.385067850225
tachs,574.686960276339,281.0,670.789218951723
teaze,449.892918825561,281.0,503.169858452629
whose,430.766839378238,281.0,507.668425527792
abate,449.13816925734,282.0,515.229272618716
aglee,439.196027633852,282.0,499.002925931187
beths,576.171416234888,282.0,639.712361438332
cymes,516.08506044905,282.0,587.79384002994
flory,444.879533678757,282.0,510.643467100475
fogie,396.737478411053,282.0,456.074512870674
frill,538.937823834197,282.0,588.117606642243
gavot,501.529360967185,282.0,577.845673943886
glory,420.544041450777,282.0,500.306383238498
hejra,566.582469775475,282.0,599.473842462064
hyper,526.199050086356,282.0,615.683812444529
ivied,687.56908462867,282.0,654.251874519018
lovey,429.431778929188,282.0,467.900981855346
masse,436.747841105354,282.0,492.901366087375
motte,450.072107081174,282.0,506.386899505257
myall,654.810449050086,282.0,685.961506702051
naans,620.466321243523,282.0,622.769105788357
pikey,474.327288428325,282.0,511.217094254531
prize,447.496977547496,282.0,508.570378835063
rehab,513.105785837651,282.0,590.350465548941
skeef,632.115716753022,282.0,634.421299878812
soops,722.186960276339,282.0,658.763775163028
stout,552.848445595855,282.0,623.786672222569
verbs,619.816925734024,282.0,661.526237258694
amply,615.389464594128,283.0,662.437708617378
apses,565.318221070812,283.0,593.368812014702
basse,427.637305699482,283.0,478.011827093167
bhoot,647.493091537133,283.0,670.614224398202
bowne,447.634283246978,283.0,504.542891826255
bribe,462.085492227979,283.0,504.19218244117
brill,510.500431778929,283.0,569.226099236191
brize,458.184369602763,283.0,505.984748775261
brool,544.732728842832,283.0,604.491899721582
cozie,390.999568221071,283.0,442.981138407374
dikey,484.104490500864,283.0,522.334629017619
drool,523.456390328152,283.0,601.186057598774
gimpy,707.970207253886,283.0,716.338768676819
glove,474.988773747841,283.0,543.742933206228
hubby,902.516407599309,283.0,778.669050652086
humps,851.735751295337,283.0,859.245194472747
hyena,479.200777202073,283.0,547.527311719982
lipid,759.270293609672,283.0,769.295029671033
maybe,457.080310880829,283.0,515.614362341867
mayos,533.198618307427,283.0,625.238745462452
nerks,515.726683937824,283.0,597.000437388707
newsy,514.290155440415,283.0,552.679094050274
passe,429.086355785838,283.0,486.751963715529
phony,501.661917098446,283.0,574.685143688505
pyres,461.506476683938,283.0,548.393393071931
salal,559.110967184801,283.0,584.704624801377
shrub,564.43091537133,283.0,634.91818283694
smogs,726.777202072539,283.0,715.714923591448
sprug,589.245682210708,283.0,662.5557347131
takhi,592.2396373057,283.0,668.577711542989
teeth,653.939550949914,283.0,656.003499021752
these,471.342832469776,283.0,555.928964257708
tohos,703.347582037997,283.0,731.668459657843
yurts,543.30872193437,283.0,646.184616868308
zebra,625.401986183074,283.0,635.666470117373
caman,611.601899827288,283.5,667.271193893019
admit,530.847582037997,284.0,630.250257537357
askew,597.725820379966,284.0,624.066074371802
avale,492.339810017271,284.0,537.975499281339
bogle,404.943005181347,284.0,481.667096205042
cobby,701.89378238342,284.0,666.025456894321
dawns,560.006044905009,284.0,636.530775407757
duces,484.750863557858,284.0,570.099827281336
erhus,529.563471502591,284.0,612.110888494993
flues,469.376943005181,284.0,549.550272809536
gorge,474.309153713299,284.0,519.869683224598
hymen,541.876943005181,284.0,615.355370795312
joint,505.059153713299,284.0,585.943876043585
kerbs,604.204231433506,284.0,659.840809520488
kiers,479.189982728843,284.0,560.303803124644
naevi,496.237910189983,284.0,552.562006102585
rayas,550.378670120898,284.0,619.643565385514
recut,436.898100172712,284.0,541.937341445064
retox,535.00518134715,284.0,602.03439047662
sarus,460.920984455959,284.0,513.601112772452
slips,586.583765112263,284.0,633.966026693839
sythe,405.566925734024,284.0,482.696683634335
toons,541.704663212435,284.0,615.18940664078
yerba,505.469775474957,284.0,571.748030444517
yerks,539.554404145078,284.0,609.925169841063
bonus,584.939982728843,285.0,668.938258266502
bowie,405.822538860104,285.0,462.843327271519
combe,455.021588946459,285.0,523.323863037438
cubby,800.917098445596,285.0,718.404516166146
dynes,490.284110535406,285.0,580.612109062657
floes,394.386873920553,285.0,478.522342794289
idles,477.37219343696,285.0,574.1625544652
keeno,583.593264248705,285.0,618.754585856399
kreng,574.23920552677,285.0,634.167651788213
mirid,676.651986183074,285.0,698.495089970657
ngati,542.253454231433,285.0,632.025177281801
nukes,555.671848013817,285.0,617.93085531132
omega,546.78713298791,285.0,579.756557257595
proll,501.431347150259,285.0,578.840777983614
rests,551.177461139896,285.0,608.875534796785
rewth,559.390759930915,285.0,630.798500911822
sasin,449.459412780656,285.0,520.079255126854
scoot,527.065198618308,285.0,603.017428140742
scrip,489.525906735751,285.0,589.305103626365
serrs,568.768998272884,285.0,568.979453718132
shlub,613.95207253886,285.0,687.951689021598
souls,517.351468048359,285.0,583.940762219816
spugs,820.570379965458,285.0,771.082524662143
suers,501.812176165803,285.0,537.917114580278
tutty,789.066062176166,285.0,697.95154667687
vague,447.110535405872,285.0,494.128588165809
woose,460.522452504318,285.0,494.817162311189
wroot,570.377374784111,285.0,622.106812054408
visne,440.685233160622,285.5,519.63769382569
acidy,493.079447322971,286.0,557.741628479499
buaze,446.956822107081,286.0,474.35491705655
duxes,610.819516407599,286.0,632.372770071078
eruvs,556.631692573403,286.0,609.742491705875
fluty,545.044041450777,286.0,601.224988346642
frize,478.300086355786,286.0,518.049773053402
hoons,626.061312607945,286.0,673.916838090932
jures,518.968480138169,286.0,569.007477621541
lymes,525.083333333333,286.0,608.025612921307
moose,426.944300518135,286.0,477.790903693409
piani,550.304404145078,286.0,598.322804295824
poyou,781.636010362694,286.0,774.535418517794
rheum,561.419689119171,286.0,637.222231210667
shits,608.934801381693,286.0,652.994968593666
sorus,518.360535405872,286.0,569.217209431641
suits,543.231001727116,286.0,601.236722340852
tutee,485.088514680484,286.0,509.707634342804
vraic,476.289723661485,286.0,565.222519149342
yirth,506.40932642487,286.0,612.634251856656
baths,578.963730569948,287.0,654.363303874208
conus,530.997409326425,287.0,641.957269654607
emcee,662.805267702936,287.0,620.047900043247
feign,524.38298791019,287.0,584.517128542244
flaky,566.277202072539,287.0,591.838052843173
flout,497.493955094991,287.0,601.063972012599
forum,622.216321243523,287.0,685.477184495243
fosse,465.148531951641,287.0,500.940461926617
genie,470.632556131261,287.0,538.744050316784
jumpy,927.135578583765,287.0,795.394355219226
kaama,871.753886010363,287.0,717.837080523821
kerfs,619.168393782383,287.0,660.468988527263
olive,402.96804835924,287.0,478.58260835255
redly,437.351468048359,287.0,503.7807778163
redon,466.157599309154,287.0,567.364574559341
sanga,540.977979274611,287.0,588.981926434138
sices,455.424438687392,287.0,507.18894872541
smees,645.802245250432,287.0,623.421067843242
smits,620.832037996546,287.0,657.851832189951
solus,548.046632124352,287.0,602.974529964263
sorts,473.036701208981,287.0,536.943866849268
soyuz,626.461139896373,287.0,658.368633569752
toque,438.61701208981,287.0,493.206554624654
tykes,533.343696027634,287.0,603.577020095224
whine,446.648100172712,287.0,528.632560987633
zeros,528.392918825561,287.0,584.534052848104
bowse,434.692141623489,288.0,500.579633570051
brosy,405.981001727116,288.0,487.646500848816
bushy,673.58506044905,288.0,692.093114823893
choky,616.655008635579,288.0,643.043718506062
clerk,480.702936096719,288.0,561.894558112377
comus,613.674870466321,288.0,697.269166360762
ering,475.819516407599,288.0,562.618172490329
fogle,413.830742659758,288.0,483.764704444362
froze,488.000431778929,288.0,529.636010550186
goons,641.275043177893,288.0,670.080001605656
inner,526.488773747841,288.0,587.058009175768
layup,576.39896373057,288.0,669.624081175126
lotte,390.45768566494,288.0,464.636597287794
penie,443.107944732297,288.0,524.795264414997
recco,586.091537132988,288.0,618.819816130254
renin,518.672711571675,288.0,576.242963034906
seven,492.715025906736,288.0,543.178469816493
sieve,453.582901554404,288.0,506.213172335281
socko,684.890328151986,288.0,673.453904597039
songs,610.232728842832,288.0,634.262724846114
veery,561.44170984456,288.0,551.245449923025
vogue,496.445595854922,288.0,539.400088389173
woons,682.050518134715,288.0,684.833839029327
ylkes,535.810880829016,288.0,609.571995569189
adunc,591.403713298791,289.0,682.76092648416
axles,506.470639032815,289.0,554.889389481117
blaze,460.446027633852,289.0,507.809021878578
cesse,526.237478411054,289.0,559.011032546208
deens,544.291450777202,289.0,613.298880791072
dobie,389.368307426598,289.0,463.182235749069
dovie,420.05829015544,289.0,477.212444430305
